Exercício: 2017
Período: 1o. bimestre
Escopo: Estados/DF
Anexo 01 - Balanço Orçamentário
Tabela: Receitas Orçamentárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Taxas";"siconfi-cor_Taxas";647744480,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";554909600,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";554909600,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";343306176,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";107725366,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";231737842,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";1980000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1862968,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";62126311,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";7146588532,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";7025157757,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";39000000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";1664452,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";80766323,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";810194746,01
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";246547558,01
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";176073718,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";82532178,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";305041292,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";3967772739,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";3077321792,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";599212124,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";2478109668,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";22030000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Alienação de Bens Móveis";"siconfi-cor_AlienacaoDeBensMoveis";22030000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";858340947,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";35991086,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";822349861,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";10080000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"Outras Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";10080000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";1012170702,02
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";25869513995,04
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";25869513995,04
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO INICIAL";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";25869513995,04
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";25122593426,69
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";20901348257,08
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";11972445189,01
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Impostos";"siconfi-cor_Impostos";11324700709,01
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Taxas";"siconfi-cor_Taxas";647744480,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";554909600,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";554909600,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";344969480,59
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";107725366,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";233401146,59
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";1980000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1862968,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";62364716,84
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";7156464524,63
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";7025157757,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";39000000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";1664452,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";90642315,63
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";810194746,01
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";246547558,01
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";176073718,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";82532178,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";305041292,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";4221245169,61
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";3340997630,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";599212124,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";2741785506,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";22275110,57
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Alienação de Bens Móveis";"siconfi-cor_AlienacaoDeBensMoveis";22275110,57
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";847892429,04
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";35991086,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";811901343,04
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";10080000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"Outras Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";10080000,00
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";1012170702,02
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";26134764128,71
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";26134764128,71
Governo do Estado do Ceará;23;CE;8963663;"PREVISÃO ATUALIZADA (a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";26134764128,71
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";3823019583,88
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";3794079610,49
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";2115567054,55
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Impostos";"siconfi-cor_Impostos";2012674847,64
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Taxas";"siconfi-cor_Taxas";102892206,91
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";48137316,19
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";48137316,19
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";73874112,06
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";553176,03
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";71803338,1
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";1517597,93
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";1981,85
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Receita da Produção Animal e Derivados";"siconfi-cor_ReceitaDaProducaoAnimalEDerivados";1981,85
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";5943293,17
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";1467205293,07
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";1447126280,78
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";4362518,43
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";3381,1
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";15713112,76
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";83350559,6
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";36729667,12
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";14114553,57
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";5971487,3
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";26534851,61
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";28939973,39
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";6502192,24
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";3835802,61
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";2666389,63
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";526705,00
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";526705,00
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";21911076,15
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";99940,00
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";21811136,15
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";96942929,12
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";3919962513,00
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";3919962513,00
Governo do Estado do Ceará;23;CE;8963663;"No Bimestre (b)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";3919962513,00
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";15,22
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";18,15
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";17,67
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Impostos";"siconfi-cor_Impostos";17,77
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Taxas";"siconfi-cor_Taxas";15,88
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";8,67
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";8,67
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";21,41
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";0,51
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";30,76
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";76,65
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";9,53
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";20,5
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";20,6
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";11,19
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";0,2
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";17,34
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";10,29
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";14,9
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";8,02
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";7,24
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";8,7
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";0,69
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";0,19
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";0,64
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";0,1
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";2,36
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";2,58
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasDeCapitalIntergovernamentais";0,28
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";2,69
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";9,58
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";15,00
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";15,00
Governo do Estado do Ceará;23;CE;8963663;"% (b/a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";15,00
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";3823019583,88
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";3794079610,49
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";2115567054,55
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Impostos";"siconfi-cor_Impostos";2012674847,64
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Taxas";"siconfi-cor_Taxas";102892206,91
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";48137316,19
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";48137316,19
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";73874112,06
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";553176,03
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";71803338,1
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";1517597,93
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";1981,85
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Receita da Produção Animal e Derivados";"siconfi-cor_ReceitaDaProducaoAnimalEDerivados";1981,85
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";5943293,17
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";1467205293,07
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";1447126280,78
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";4362518,43
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Transferências de Pessoas";"siconfi-cor_TransferenciasCorrentesDePessoas";3381,1
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";15713112,76
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";83350559,6
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";36729667,12
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";14114553,57
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";5971487,3
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";26534851,61
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";28939973,39
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";6502192,24
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";3835802,61
Governo do Estado do Ceará;23;CE;8963663;"Até o Bimestre (c)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";2666389,63
